ID,length,height,bodyAngle,wheelAngle,headAngle,time
1729,3497,463,602,32,295,2
1730,2963,493,603,231,277,2
1731,3517,458,394,59,202,1
1732,3236,432,504,143,51,1
1733,2999,256,519,267,114,2
1734,2408,485,189,40,83,1
1735,2861,258,579,87,220,2
1736,2775,226,571,437,547,1
1737,2848,242,532,34,78,1
1739,3231,449,452,162,421,1
1740,2935,262,411,799,477,2
1742,2837,260,631,70,183,2
1743,2837,263,627,68,183,2
1746,2504,439,148,244,10,2
1747,4148,334,59,95,120,1
1749,2675,256,176,177,387,2
1750,2675,257,175,177,387,2
1751,2674,260,173,177,387,3
1754,2675,258,179,179,388,2
1756,3684,262,304,545,509,2
1759,2731,270,483,21,12,2
1761,2731,265,483,21,12,2
1762,2731,263,483,21,12,2
1763,2731,264,491,13,6,3
1764,2895,329,636,110,171,1
1765,2584,329,349,246,732,1
227,4030,322,137,435,548,1
1771,3541,325,574,119,265,2
1775,3283,329,227,123,515,1
1779,2976,319,532,240,70,2
1780,2831,264,609,79,195,2
1781,2941,256,395,81,125,2
1788,3091,266,171,513,481,2
1789,3091,269,171,515,481,2
1790,3283,330,227,123,514,1
1792,2976,320,532,240,70,2
1793,3091,267,172,516,481,3
1800,2903,271,629,16,172,3
1801,2903,275,635,20,172,2
1802,2986,330,551,291,264,2
1807,2822,257,642,94,176,3
1809,2821,259,642,94,176,2
1814,2822,255,642,94,176,2
1816,2822,253,642,95,176,2
1826,2570,316,219,61,489,2
1827,2570,316,219,61,489,2
1829,2828,262,388,80,441,2
1830,3752,324,170,287,512,4
1832,2675,251,175,179,388,2
1834,2997,325,529,27,74,2
1837,2997,322,529,27,74,4
1839,3391,255,344,61,152,2
1841,3391,260,344,63,152,2
1842,2477,441,139,187,18,1
1845,3011,271,364,421,393,2
1846,3011,271,364,421,393,2
13295,4108,250,144,383,522,1
1850,3357,459,669,180,243,1
1851,2418,487,200,80,108,1
1852,2973,493,588,193,288,1
1854,2418,484,196,80,108,1
1855,4107,331,55,135,117,2
1856,4107,331,63,129,123,1
1862,2682,265,178,235,400,5
1865,3749,262,105,444,716,2
1871,2930,255,271,225,380,3
1873,2930,257,271,225,380,2
1875,3581,327,304,378,547,2
1876,3581,329,303,379,547,2
1877,3538,329,570,41,246,1
1878,3581,330,304,378,547,1
1881,2683,261,178,235,400,2
1883,3780,260,693,108,190,2
1884,2563,329,328,300,712,1
1886,2814,259,595,11,210,2
1887,2827,256,635,48,191,2
21238,2930,255,225,352,306,1
20623,3824,253,171,306,422,1
1892,3134,264,171,210,485,2
1894,3134,264,172,210,485,2
1895,3134,266,171,210,485,4
1903,2932,325,270,421,350,2
1906,4018,320,134,355,554,2
1907,3281,324,232,287,513,2
1913,2857,264,509,300,242,2
1915,2444,446,187,392,82,1
1918,2828,257,455,16,100,2
1919,2837,253,630,35,199,2
1921,2836,262,630,35,199,3
1922,2379,449,224,111,100,1
1925,2814,258,588,11,208,2
1927,2822,320,784,4,210,2
1928,3134,261,171,211,486,3
1939,3050,333,625,159,176,2
1940,3051,330,618,153,180,2
1941,3051,329,618,153,178,1
1942,3051,327,618,153,180,2
1943,3051,327,625,159,176,3
1944,3052,324,618,153,180,2
1946,2811,335,654,140,221,1
1948,2445,444,187,392,82,1
1950,2322,327,44,27,344,2
1952,2928,311,274,397,418,2
1953,3321,325,358,12,182,2
1955,3068,331,56,242,299,1
1956,3070,328,60,243,299,2
1957,3477,326,668,71,206,2
1958,3070,331,51,250,288,1
1962,2845,439,582,106,311,1
1963,3442,452,421,166,454,1
1965,3219,322,332,147,174,2
1966,3876,255,60,752,749,2
1968,3476,462,273,270,399,1
1972,4107,326,46,145,108,2
1973,3189,490,500,63,54,1
1974,2803,336,385,232,485,3
1977,2774,324,637,123,255,2
1979,3190,486,503,69,49,1
1980,3519,501,365,39,206,1
1981,2775,272,2066,265,569,2
1982,2774,280,2061,265,569,2
1983,2774,283,1286,265,569,1
1984,3190,482,500,64,54,1
1985,2774,284,1883,265,569,2
1986,2774,281,1260,274,558,2
1987,2775,279,568,274,558,1
1988,3668,494,678,80,272,2
1989,2775,277,1927,274,558,1
1990,2928,501,161,115,89,1
1992,3668,492,685,91,281,1
1993,3668,491,678,80,272,1
1994,3190,478,500,64,54,2
1995,3520,497,365,38,210,1
1996,3191,478,502,64,54,1
1997,2569,326,163,242,428,2
1999,2775,270,1440,265,569,2
2000,2651,262,327,242,714,2
2001,3611,333,297,382,554,2
2002,3611,335,297,382,554,2
2003,3109,264,53,36,246,2
2005,3109,270,53,35,237,2
2009,2743,313,503,10,95,3
2013,2813,266,523,104,359,2
2015,3611,334,299,384,554,4
2017,2846,268,644,8,150,2
2018,2880,248,554,84,452,2
2021,3611,333,299,384,554,1
2022,2847,263,644,8,150,2
2026,2720,267,672,124,136,2
2029,3067,326,171,484,545,2
2031,2721,265,675,125,136,3
2033,3067,329,170,484,545,1
2034,2785,323,483,31,149,2
2035,2847,261,644,8,150,2
2038,3064,463,536,13,300,1
2043,4209,263,548,524,585,2
2048,3067,324,168,485,547,2
2049,4117,331,51,21,113,1
2050,3026,313,627,311,162,2
2051,2895,331,421,285,513,3
1667,3708,323,159,244,467,1
2055,4117,330,56,14,119,1
2061,2895,329,421,285,513,1
2062,3627,325,100,308,787,2
2063,3325,324,359,20,178,2
2064,2895,326,421,285,513,3
2066,2756,269,2056,518,569,2
2068,2863,247,549,80,182,2
2069,2314,329,33,110,326,1
2070,2756,270,2056,518,569,2
9690,2249,248,381,14,324,1
2072,2780,318,566,116,401,2
2073,2314,325,33,111,326,2
2075,2852,324,492,183,2,2
14792,2854,247,532,117,71,1
2086,2894,258,326,356,545,2
2089,3792,258,698,187,171,2
2090,3792,261,698,187,171,2
2095,3659,331,99,508,777,2
2097,3498,467,381,49,218,1
2100,3659,333,99,508,777,1
2101,3498,462,388,57,225,2
2103,3216,431,509,306,79,1
2104,3498,461,384,58,225,1
2105,3123,254,74,470,244,2
2106,3499,457,388,57,225,2
2107,2955,325,269,275,358,3
2108,3499,454,388,57,224,2
2110,2804,269,526,107,373,2
2111,2803,274,527,107,373,3
2112,3070,270,589,76,151,2
2113,2610,306,223,86,511,1
2114,2610,306,223,86,511,1
2115,2804,272,526,107,373,2
2125,2826,336,653,19,200,1
2126,2880,258,777,41,185,2
2129,3038,329,170,406,549,1
2130,3038,331,170,406,549,2
2131,3038,332,178,396,537,3
2132,2545,328,360,368,712,3
2133,3038,333,178,393,541,1
2134,3605,327,300,457,559,2
2136,3038,332,178,396,537,1
2137,3038,330,170,406,549,1
13419,3808,250,159,227,425,1
2141,2811,253,631,37,193,2
2144,2825,268,586,73,201,2
2146,4102,319,544,416,665,2
2148,2560,328,157,70,415,2
2154,2615,329,220,28,511,3
2155,2615,329,220,28,511,3
2156,2849,258,583,48,224,2
2157,2849,261,594,44,224,2
2159,2849,261,594,44,224,2
2162,2779,324,652,58,205,3
2165,2994,262,375,50,48,2
2166,2994,264,375,50,47,3
2169,3614,331,299,400,581,2
2172,2561,327,156,69,413,3
2173,2795,329,399,214,483,1
9479,2608,311,224,78,435,1
2175,2955,322,270,274,358,8
2180,2955,321,270,274,358,2
502,3825,250,162,485,442,1
3960,4084,249,138,259,512,1
2188,3070,468,539,71,306,1
2189,2991,255,366,270,381,2
2194,2850,259,596,42,218,2
2196,2827,264,361,550,756,2
2197,2800,302,547,14,99,2
2198,3423,453,422,277,458,2
2200,3423,452,412,267,448,1
2201,3423,450,410,266,456,2
2203,3231,461,284,59,253,1
2204,3233,459,273,59,253,1
2206,3233,456,267,59,252,1
2207,3545,331,575,12,257,1
2208,3545,333,575,15,249,1
2209,2297,331,21,105,320,1
2210,3545,335,575,9,257,1
2212,2708,333,573,450,596,1
2221,3614,331,298,401,581,1
2222,3545,331,586,7,257,6
2225,2829,334,646,34,224,1
2227,3018,258,522,243,128,2
2230,2802,329,490,94,128,1
2231,2431,444,246,65,129,1
2232,2933,259,425,328,463,2
2233,2431,443,237,61,129,1
2235,2802,335,490,93,128,1
2236,2802,333,487,90,129,1
2240,2829,334,650,37,220,2
2246,2752,466,571,160,351,1
4378,3810,250,166,455,438,1
2251,3067,333,166,691,535,1
2252,3066,334,176,674,534,1
2254,2803,330,490,94,128,1
2258,2789,336,386,346,474,3
2259,3691,263,299,149,550,2
2261,3691,265,298,150,548,2
2265,3067,331,176,676,523,1
2268,2255,440,195,14,107,2
2269,3880,257,62,706,769,2
2270,2790,335,386,349,472,1
2271,3337,261,234,48,491,2
2273,3329,331,353,37,193,1
2274,3329,332,353,37,193,1
2276,2790,332,385,346,474,2
2277,3328,337,356,34,189,1
2278,3328,337,353,38,193,5
2279,3328,336,356,34,189,1
2280,3329,334,357,34,190,1
2281,3691,265,300,149,550,2
2284,3723,258,103,384,728,2
2285,3329,332,356,34,189,1
2288,4126,255,147,193,516,3
2289,2824,337,637,185,214,1
2292,3560,438,349,79,236,1
2295,3560,435,355,85,242,1
2300,2824,339,641,191,211,1
2303,3329,330,356,35,189,1
2304,3014,263,377,38,196,2
2306,2599,323,215,39,427,2
2307,2599,323,215,39,427,2
2308,4144,334,34,31,89,1
2309,3417,262,337,359,465,2
2310,3014,464,562,16,292,1
2312,2732,328,734,110,96,2
2313,4126,254,143,190,512,2
19879,2921,248,388,187,162,1
2318,3822,255,174,122,454,4
2320,3822,261,174,122,454,3
2322,3283,333,233,165,531,1
2323,3283,337,233,165,531,1
2324,3282,339,233,166,531,2
2326,3283,341,233,165,531,1
2327,3283,339,233,165,531,1
2328,3283,337,233,165,531,1
2329,3283,335,233,163,531,1
2331,2730,336,537,235,394,1
2333,3822,258,174,122,454,3
2337,2839,263,623,94,203,2
13792,2902,248,401,443,146,1
2345,3554,330,478,219,467,1
2346,3733,262,103,665,732,2
2347,3731,266,103,668,732,3
2349,3038,264,650,22,207,2
2350,3554,330,478,221,467,1
2351,3038,267,642,28,200,2
2355,2557,333,674,160,229,1
2356,3837,261,62,610,769,2
2362,2557,332,672,160,228,1
2363,3318,331,362,225,189,2
2365,2932,329,641,44,191,2
2366,2754,332,524,194,377,1
2369,2806,260,528,216,341,2
2371,2558,329,672,160,228,1
2373,4158,261,546,379,595,2
2374,4158,263,545,379,595,2
2379,4158,261,545,379,595,4
2381,3068,260,538,256,303,2
2382,2807,256,527,203,341,2
2383,3630,330,307,237,555,3
2387,2958,322,522,2,57,3
2390,2825,337,640,245,214,1
2391,2825,341,646,249,211,2
2394,3338,267,233,212,494,2
2396,2847,265,598,134,204,2
2398,2830,257,631,21,203,2
2399,2825,340,645,247,211,2
2401,3159,491,287,31,214,1
2403,2825,340,645,249,211,1
2404,2621,332,215,32,454,2
2405,2621,332,215,32,454,2
2407,2544,334,668,68,246,2
16932,2930,251,231,159,319,1
2411,2544,335,670,67,246,1
2412,2667,329,121,386,508,2
2413,2667,330,131,374,495,1
2414,2667,329,131,371,495,1
2415,2667,330,131,374,495,1
2417,2667,329,121,385,508,1
2418,2840,439,589,162,317,1
2419,3486,461,274,198,413,1
2420,2840,437,589,164,317,1
2422,3798,330,62,618,802,3
2424,2775,264,439,289,411,2
2425,3798,330,71,624,802,1
2428,2800,239,607,127,3,2
2434,2860,252,506,128,260,2
2442,3239,330,118,508,757,2
2443,3239,335,118,508,757,6
2444,3239,337,118,508,757,3
17270,3341,251,234,427,479,1
2446,2749,255,606,242,202,2
2453,3600,272,573,24,209,4
2457,2949,330,386,5,238,1
2458,2949,331,383,8,241,1
2459,2948,334,384,5,238,1
2461,2640,259,176,40,382,3
2462,2640,260,176,40,382,2
2464,2752,466,574,81,356,1
2467,3321,250,474,301,329,2
2468,4076,257,136,469,511,2
2471,2949,331,384,5,238,1
2478,3321,248,462,291,325,2
2479,2621,438,47,28,184,2
3981,3827,262,171,312,467,1
2488,2844,258,594,75,202,2
2490,3589,328,311,212,555,2
2491,3184,463,125,246,373,2
2496,3288,329,371,132,309,2
2498,2613,328,223,24,453,2
2499,2613,328,223,24,453,2
2500,2567,331,578,395,579,1
2503,2332,334,582,265,535,2
2505,3288,329,362,125,300,1
2506,2639,321,751,222,113,2
2508,2932,258,393,49,162,2
2509,2567,332,572,390,574,1
2511,2931,262,393,49,162,2
2514,2410,487,196,25,95,4
2516,3377,268,343,96,162,2
2519,3729,497,431,405,538,1
2522,2243,330,421,369,662,1
2523,3729,496,429,405,538,1
2524,3537,254,664,361,166,2
2525,2411,485,196,25,95,2
2528,2914,260,419,385,477,2
2530,2411,485,198,25,95,1
2531,2964,487,598,119,276,1
2532,2412,479,196,25,95,1
2533,2964,483,598,119,276,1
2534,2412,477,196,25,95,1
2535,2412,476,204,15,87,1
2540,3064,257,656,21,173,2
2542,2663,257,178,413,402,2
2544,2822,331,584,39,243,1
2546,2614,319,743,4,138,2
2550,2332,331,650,265,536,3
2555,2614,322,740,0,135,2
2556,3764,463,652,69,300,1
2561,3583,270,574,54,213,2
2562,2466,329,249,802,538,1
2564,2243,333,422,369,662,1
20793,3820,249,164,147,412,1
2567,2638,330,109,385,508,3
2569,2579,442,49,12,184,1
2570,2638,329,115,387,508,1
2572,2638,323,110,384,508,2
2573,3764,463,652,69,300,1
2576,4148,263,541,406,585,2
2579,3584,267,574,52,214,2
2581,2822,332,589,38,243,1
2582,2860,257,499,70,315,2
1848,2675,250,175,177,387,1
14449,3831,254,176,318,463,1
2591,2504,335,614,366,292,1
2592,3704,329,457,83,509,1
2593,2323,333,370,723,797,1
2594,2323,335,370,716,791,1
2595,2323,334,378,724,797,1
19945,2928,251,260,103,368,1
2598,3793,329,62,573,796,1
2599,2617,331,224,113,467,2
2600,2617,331,224,113,467,2
2601,2279,444,211,10,124,3
2602,4233,332,117,197,179,1
2603,2279,443,216,16,129,2
2611,2822,268,572,132,202,3
2613,3424,329,701,414,641,1
2616,2931,261,622,65,138,2
2618,2788,332,625,37,258,2
2619,2742,332,535,70,384,1
2620,3212,266,475,336,443,2
2623,2782,309,544,69,108,1
2624,2584,330,587,533,556,3
2625,2776,330,580,53,317,1
2628,2669,262,179,181,407,3
2629,2850,266,420,200,442,2
2631,2850,204,608,79,177,2
2632,2850,207,613,79,177,2
21010,2938,249,378,267,179,1
12140,3368,248,458,316,337,1
2637,3063,253,669,70,169,2
4132,2930,254,231,224,320,1
2641,2928,255,270,344,366,2
2642,2928,257,270,344,366,2
1888,2930,255,271,225,380,1
18493,2928,316,259,264,390,1
3909,2928,251,280,128,361,1
2653,3750,258,698,10,184,2
2655,2783,329,618,101,237,2
2656,2890,330,623,39,167,1
2657,2783,329,618,101,237,1
2659,3689,333,461,279,502,1
2660,3689,335,461,279,502,1
2661,3689,337,461,279,502,1
2662,3503,461,592,7,324,1
18374,2930,317,270,163,407,1
2666,2786,315,555,15,99,2
2667,3689,335,461,279,502,1
13661,2775,317,292,430,533,1
2673,2850,265,420,200,442,2
2674,3343,266,238,312,494,2
2675,2927,492,161,226,109,1
2676,3671,251,388,91,116,2
2680,2576,331,343,182,734,1
2681,2577,330,333,172,720,1
2682,3774,328,55,554,789,2
2684,3652,261,306,338,533,2
2687,2859,262,645,123,179,2
2688,2982,261,381,152,26,2
2689,2586,257,367,568,777,2
2690,2660,449,209,174,103,1
2691,2660,445,208,174,103,1
2695,2803,326,397,185,485,2
2697,4233,329,117,115,180,1
2698,3199,437,506,25,72,2
2700,3817,258,168,436,438,2
2701,3817,258,168,436,438,2
2703,2968,320,524,111,62,2
13364,2721,245,675,9,92,1
2716,3217,459,282,169,269,2
2717,3217,458,282,167,269,1
2719,3217,457,282,167,269,1
2720,3160,250,81,160,249,3
2722,2795,324,510,83,359,2
2723,3200,440,510,29,67,1
2724,3484,460,384,93,200,1
2725,3200,437,510,29,69,1
2726,3201,435,510,31,67,1
2731,2205,439,195,247,100,3
2733,3679,264,104,490,723,2
2734,2894,325,633,93,185,3
2735,3485,454,385,91,200,1
2736,3042,458,531,245,298,1
2738,2818,264,598,106,212,2
2744,3256,329,227,265,516,1
2745,4190,264,546,604,599,2
2752,3895,469,420,402,570,1
2753,3256,330,227,265,516,1
2754,2585,332,334,323,736,1
2755,3895,466,420,402,570,1
2756,3895,464,419,402,570,1
2757,3678,495,674,109,283,3
2758,2927,493,169,231,109,5
2760,3678,494,681,96,292,1
2761,2927,492,162,221,118,1
2762,2593,307,218,27,438,4
2763,2593,307,218,27,438,4
2764,3678,492,681,97,287,1
2765,2585,329,345,333,747,2
2766,3896,462,418,402,570,1
2767,3269,254,697,47,154,2
2768,2886,330,420,303,514,2
2786,2219,444,191,118,107,1
2787,2950,254,626,187,126,2
2788,3592,466,339,78,218,1
2794,2978,318,533,435,54,2
2795,2815,243,603,149,153,1
2799,2912,249,314,376,561,2
2800,3395,331,433,494,539,1
2804,2105,449,464,235,371,1
2808,3495,461,266,285,410,2
2810,2641,332,127,379,492,1
2811,2641,335,127,379,503,2
2812,2309,329,43,118,353,2
2813,2641,335,118,390,504,4
2815,2853,258,643,177,146,2
2816,2852,264,643,177,146,2
2818,3743,262,102,641,727,4
2821,2105,447,464,235,371,1
2822,2826,333,653,11,212,2
2826,2643,446,214,120,118,1
2830,2605,329,346,262,739,1
2832,2728,333,521,222,398,1
2835,2605,330,335,251,727,1
2836,2605,329,347,262,739,1
2839,2615,321,670,121,501,6
2840,2851,268,598,99,216,2
2844,2728,335,523,221,398,1
2849,2881,327,419,577,517,2
2851,2864,324,506,105,43,2
2852,2642,329,118,390,503,2
2856,3229,463,288,72,245,2
2857,2642,329,119,390,504,1
2859,3277,332,233,223,523,1
2867,3012,261,519,129,109,2
2869,3277,331,234,222,523,1
2872,2851,267,597,99,216,2
2873,3277,330,233,222,523,1
12226,3008,253,265,68,312,1
2875,3448,450,412,165,448,1
2876,3024,256,370,57,199,3
2878,2808,249,616,97,168,2
2879,2193,487,191,66,80,1
2880,3398,333,436,120,546,2
20954,3337,248,467,198,327,1
2884,2826,264,576,27,216,2
2885,2928,258,232,399,333,2
2887,3674,490,681,49,287,1
2888,2930,495,135,89,101,2
2889,2930,493,157,86,101,1
2890,3674,487,681,49,281,1
2892,2195,486,191,65,85,1
2894,2587,347,223,27,434,2
2895,2587,347,223,27,434,2
2897,3448,448,412,170,453,1
2898,3365,261,351,70,144,2
2905,2969,334,359,242,413,1
2906,3022,259,389,113,167,4
2907,3365,263,351,70,144,2
2908,3232,437,491,122,42,2
2910,2876,329,627,186,161,2
2913,2695,268,325,280,725,2
2916,2936,263,459,120,44,2
2919,3233,434,491,124,44,1
2921,2874,274,633,37,213,3
2923,2776,336,286,68,501,3
2926,2876,329,627,183,170,1
2929,2515,439,134,203,6,2
2931,3352,268,234,291,493,2
2937,3112,269,176,333,509,2
2939,3347,332,436,445,553,1
2940,3065,260,651,57,217,2
2943,2825,320,310,344,571,2
2944,2977,484,84,190,337,1
2945,4290,270,67,154,128,2
2946,4290,273,67,153,128,2
2949,4290,278,67,155,128,2
2950,2837,257,619,64,188,2
2951,4290,279,72,161,131,1
2952,4290,277,72,159,135,1
2953,4290,274,67,153,128,3
2954,3013,253,519,129,107,2
2955,2579,325,579,359,562,2
2956,3558,326,577,51,268,2
2958,3557,329,566,50,268,1
2959,2579,323,578,361,562,2
2961,3858,465,426,233,563,1
2962,2861,240,532,169,71,1
2963,2860,241,532,169,71,1
2964,2431,442,198,14,95,2
2965,2773,330,581,160,321,1
2966,2676,260,178,147,385,2
2967,2431,441,198,14,95,1
2968,2676,262,173,147,385,2
2972,3015,253,577,154,141,2
16652,2928,254,275,138,370,1
2977,3521,464,603,12,301,1
2978,2677,258,176,146,384,2
2979,3521,462,605,7,300,1
2981,2935,496,135,145,101,1
2982,2935,491,171,136,93,3
10433,3754,321,170,449,481,1
14963,3789,321,171,175,502,1
2986,2799,335,635,16,252,1
2987,2798,339,639,21,248,2
4829,3161,269,186,172,524,1
2993,2877,325,646,7,152,2
2996,3352,264,236,291,494,2
2998,2837,254,619,64,189,2
3000,2327,325,44,88,339,2
3003,3692,491,673,194,289,2
3725,2930,254,281,22,370,1
3007,2955,330,365,640,390,1
3009,2863,443,589,240,321,1
3016,2817,262,565,223,283,2
3020,3112,266,180,336,511,2
7029,2228,250,221,2,10,1
3023,2824,334,643,69,226,1
3024,2823,337,646,64,224,1
3025,3780,261,454,252,461,2
3026,2780,270,269,455,560,2
3028,2578,328,162,45,427,2
3029,3026,262,626,367,217,3
3031,2780,272,170,455,560,2
3032,3073,332,182,154,547,1
3034,3073,332,173,166,558,2
3036,2578,327,162,45,427,2
3041,3074,329,173,165,558,2
3045,3328,268,361,17,131,2
3046,3328,267,362,16,129,2
3048,3366,261,238,250,485,3
3053,2818,332,649,6,182,1
3054,2817,330,649,5,180,1
3058,3056,252,660,35,197,2
3059,2882,327,641,67,166,3
16903,3227,251,325,299,134,1
3064,3829,263,166,216,432,2
3065,3624,331,461,298,493,1
3067,3829,270,170,214,431,4
3069,3465,449,410,310,476,2
3070,3829,262,170,213,428,3
3071,2577,332,148,148,428,3
3073,2851,263,558,145,252,2
3079,3731,273,105,705,718,2
3080,3731,276,105,708,718,2
3082,2569,330,213,168,429,2
3083,2569,330,213,168,429,2
3084,3094,267,172,639,488,2
3089,3093,276,180,627,477,2
3090,3094,275,180,628,481,2
3091,3094,270,173,639,488,4
3092,2753,332,538,141,369,1
3093,2859,323,524,143,66,3
10411,3071,321,177,362,548,1
3096,3603,323,401,26,146,2
3097,2852,267,596,87,195,2
5004,2632,319,217,115,443,1
3104,2638,280,327,214,712,2
3105,2638,279,327,213,712,1
3106,2639,277,316,203,700,1
3109,2831,334,644,108,224,1
3111,2842,255,623,52,227,2
3112,2799,330,394,201,465,2
3113,2799,332,394,201,465,1
3114,2799,332,396,202,465,1
3115,2852,270,600,86,195,2
3116,2608,300,223,79,481,2
3117,2608,300,223,79,481,2
3122,3624,335,460,298,492,1
3125,3624,332,459,298,492,1
3126,3096,268,178,627,481,2
3127,3374,257,238,330,485,2
3128,2911,257,314,253,552,2
3131,2767,330,570,72,312,1
17109,3757,325,171,267,490,1
3133,2809,325,621,118,233,2
3134,2859,330,507,216,44,1
3135,2799,330,396,202,465,1
3136,2672,332,2066,594,595,1
3137,3834,260,171,264,450,2
3138,3834,260,171,264,450,2
3140,3698,265,298,410,543,2
3146,4178,257,539,532,582,2
3147,3387,248,466,296,359,2
5078,3016,248,501,128,107,1
3150,3387,246,465,296,359,2
3151,3388,242,465,295,359,2
3153,2818,330,651,5,178,1
3155,3155,500,305,54,212,1
